,postalCode,typeProperty,subtypeProperty,price,typeSale,subtypeSale,BedroomsCount,area,hasFullyEquippedKitchen,kitchenType,isFurnished,fireplaceExists,hasTerrace,terraceSurface,hasGarden,gardenSurface,landSurface,facadeCount,hasSwimmingPool,buildingCondition
5871,8450,APARTMENT_GROUP,APARTMENT_GROUP,,FOR_SALE,BUY_REGULAR,,,,,0,0,0,,0,,0,,0,
5872,2200,APARTMENT_GROUP,APARTMENT_GROUP,,FOR_SALE,BUY_REGULAR,,,,,0,0,0,,0,,0,,0,
5873,8600,APARTMENT_GROUP,APARTMENT_GROUP,,FOR_SALE,BUY_REGULAR,,,,,0,0,0,,0,,0,,0,
5874,2830,APARTMENT_GROUP,APARTMENT_GROUP,,FOR_SALE,BUY_REGULAR,,,,,0,0,0,,0,,0,,0,
5875,1030,APARTMENT,APARTMENT,249000.0,FOR_SALE,BUY_REGULAR,2.0,100.0,0.0,INSTALLED,0,0,0,,0,,0,2.0,0,GOOD
5876,1200,APARTMENT,APARTMENT,249000.0,FOR_SALE,BUY_REGULAR,2.0,75.0,0.0,INSTALLED,0,0,1,16.0,0,,0,2.0,0,GOOD
5877,3920,APARTMENT_GROUP,APARTMENT_GROUP,,FOR_SALE,BUY_REGULAR,,,,,0,0,0,,0,,0,,0,
5878,8370,APARTMENT,APARTMENT,249000.0,FOR_SALE,BUY_REGULAR,2.0,78.0,0.0,INSTALLED,0,0,1,18.0,0,,0,2.0,0,GOOD
5879,8400,APARTMENT,APARTMENT,249000.0,FOR_SALE,BUY_REGULAR,2.0,65.0,0.0,INSTALLED,0,0,1,54.0,0,,0,2.0,0,GOOD
5880,1020,APARTMENT,APARTMENT,249500.0,FOR_SALE,BUY_REGULAR,2.0,95.0,0.0,HYPER_EQUIPPED,0,0,1,4.0,0,,0,2.0,0,GOOD
5881,1420,APARTMENT_GROUP,APARTMENT_GROUP,,FOR_SALE,BUY_REGULAR,,,,,0,0,0,,0,,0,,0,
5882,1420,APARTMENT_GROUP,APARTMENT_GROUP,,FOR_SALE,BUY_REGULAR,,,,,0,0,0,,0,,0,,0,
5883,8420,APARTMENT_GROUP,APARTMENT_GROUP,,FOR_SALE,BUY_REGULAR,,,,,0,0,0,,0,,0,,0,
5884,1000,APARTMENT_GROUP,APARTMENT_GROUP,,FOR_SALE,BUY_REGULAR,,,,,0,0,0,,0,,0,,0,
5885,1000,APARTMENT_GROUP,APARTMENT_GROUP,,FOR_SALE,BUY_REGULAR,,,,,0,0,0,,0,,0,,0,
5886,1140,APARTMENT_GROUP,APARTMENT_GROUP,,FOR_SALE,BUY_REGULAR,,,,,0,0,0,,0,,0,,0,
5887,1200,APARTMENT,APARTMENT,250000.0,FOR_SALE,BUY_REGULAR,2.0,80.0,0.0,SEMI_EQUIPPED,0,0,1,18.0,0,,0,2.0,0,GOOD
5888,1340,APARTMENT_GROUP,APARTMENT_GROUP,,FOR_SALE,BUY_REGULAR,,,,,0,0,0,,0,,0,,0,
5889,1500,APARTMENT_GROUP,APARTMENT_GROUP,,FOR_SALE,BUY_REGULAR,,,,,0,0,0,,0,,0,,0,
5890,8500,APARTMENT_GROUP,APARTMENT_GROUP,,FOR_SALE,BUY_REGULAR,,,,,0,0,0,,0,,0,,0,
5891,9600,APARTMENT_GROUP,APARTMENT_GROUP,,FOR_SALE,BUY_REGULAR,,,,,0,0,0,,0,,0,,0,
5892,1700,APARTMENT_GROUP,APARTMENT_GROUP,,FOR_SALE,BUY_REGULAR,,,,,0,0,0,,0,,0,,0,
5893,1600,APARTMENT,APARTMENT,253000.0,FOR_SALE,BUY_REGULAR,3.0,124.0,0.0,SEMI_EQUIPPED,0,0,1,85.0,0,,0,2.0,0,TO_RENOVATE
5894,1602,APARTMENT,APARTMENT,253000.0,FOR_SALE,BUY_REGULAR,3.0,124.0,0.0,SEMI_EQUIPPED,0,0,1,85.0,0,,0,2.0,0,TO_RENOVATE
5895,2370,APARTMENT_GROUP,APARTMENT_GROUP,,FOR_SALE,BUY_REGULAR,,,,,0,0,0,,0,,0,,0,
5896,1755,APARTMENT_GROUP,APARTMENT_GROUP,,FOR_SALE,BUY_REGULAR,,,,,0,0,0,,0,,0,,0,
5897,1348,APARTMENT,DUPLEX,255000.0,FOR_SALE,BUY_REGULAR,1.0,72.0,0.0,NOT_INSTALLED,0,0,1,4.0,0,,0,1.0,0,JUST_RENOVATED
5898,1420,APARTMENT_GROUP,APARTMENT_GROUP,,FOR_SALE,BUY_REGULAR,,,,,0,0,0,,0,,0,,0,
5899,1420,APARTMENT_GROUP,APARTMENT_GROUP,,FOR_SALE,BUY_REGULAR,,,,,0,0,0,,0,,0,,0,
5900,1861,APARTMENT,APARTMENT,255000.0,FOR_SALE,BUY_REGULAR,2.0,92.0,0.0,SEMI_EQUIPPED,0,0,0,,0,,0,2.0,0,GOOD
5901,6640,APARTMENT,APARTMENT,255000.0,FOR_SALE,BUY_REGULAR,3.0,123.0,0.0,USA_INSTALLED,0,0,1,,0,,0,4.0,0,AS_NEW
5902,2800,APARTMENT_GROUP,APARTMENT_GROUP,,FOR_SALE,BUY_REGULAR,,,,,0,0,0,,0,,0,,0,
5903,2800,APARTMENT_GROUP,APARTMENT_GROUP,,FOR_SALE,BUY_REGULAR,,,,,0,0,0,,0,,0,,0,
5904,8370,APARTMENT_GROUP,APARTMENT_GROUP,,FOR_SALE,BUY_REGULAR,,,,,0,0,0,,0,,0,,0,
5905,1030,APARTMENT,APARTMENT,259000.0,FOR_SALE,BUY_REGULAR,2.0,80.0,0.0,HYPER_EQUIPPED,1,0,0,,0,,0,2.0,0,GOOD
5906,1090,APARTMENT,APARTMENT,259000.0,FOR_SALE,BUY_REGULAR,2.0,100.0,0.0,USA_HYPER_EQUIPPED,0,0,1,,0,,0,2.0,0,GOOD
5907,8370,APARTMENT,APARTMENT,259000.0,FOR_SALE,BUY_REGULAR,1.0,65.0,0.0,INSTALLED,0,0,1,,0,,0,,0,GOOD
5908,3830,APARTMENT_GROUP,APARTMENT_GROUP,,FOR_SALE,BUY_REGULAR,,,,,0,0,0,,0,,0,,0,
5909,2870,APARTMENT_GROUP,APARTMENT_GROUP,,FOR_SALE,BUY_REGULAR,,,,,0,0,0,,0,,0,,0,
5910,8370,APARTMENT_GROUP,APARTMENT_GROUP,,FOR_SALE,BUY_REGULAR,,,,,0,0,0,,0,,0,,0,
5911,4000,APARTMENT,APARTMENT,260000.0,FOR_SALE,BUY_REGULAR,2.0,85.0,0.0,SEMI_EQUIPPED,0,0,1,15.0,0,,0,2.0,0,AS_NEW
5912,4000,APARTMENT,APARTMENT,260000.0,FOR_SALE,BUY_REGULAR,3.0,147.0,0.0,INSTALLED,0,0,1,,0,,0,2.0,0,GOOD
5913,5101,APARTMENT_GROUP,APARTMENT_GROUP,,FOR_SALE,BUY_REGULAR,,,,,0,0,0,,0,,0,,0,
5914,6700,APARTMENT,APARTMENT,260000.0,FOR_SALE,BUY_REGULAR,2.0,85.0,0.0,INSTALLED,0,0,1,,0,,0,,0,GOOD
5915,1000,APARTMENT_GROUP,APARTMENT_GROUP,,FOR_SALE,BUY_REGULAR,,,,,0,0,0,,0,,0,,0,
5916,8432,APARTMENT_GROUP,APARTMENT_GROUP,,FOR_SALE,BUY_REGULAR,,,,,0,0,0,,0,,0,,0,
5917,2550,APARTMENT_GROUP,APARTMENT_GROUP,,FOR_SALE,BUY_REGULAR,,,,,0,0,0,,0,,0,,0,
5918,5100,APARTMENT_GROUP,APARTMENT_GROUP,,FOR_SALE,BUY_REGULAR,,,,,0,0,0,,0,,0,,0,
5919,1000,APARTMENT,APARTMENT,265000.0,FOR_SALE,BUY_REGULAR,2.0,76.0,0.0,USA_HYPER_EQUIPPED,1,0,0,,0,,0,2.0,0,GOOD
5920,1030,APARTMENT,APARTMENT,265000.0,FOR_SALE,BUY_REGULAR,2.0,136.0,0.0,SEMI_EQUIPPED,0,0,1,10.0,0,,0,2.0,0,GOOD
5921,1200,APARTMENT,APARTMENT,265000.0,FOR_SALE,BUY_REGULAR,2.0,80.0,0.0,HYPER_EQUIPPED,0,0,1,9.0,0,,0,,0,GOOD
5922,5100,APARTMENT_GROUP,APARTMENT_GROUP,,FOR_SALE,BUY_REGULAR,,,,,0,0,0,,0,,0,,0,
5923,8210,APARTMENT_GROUP,APARTMENT_GROUP,,FOR_SALE,BUY_REGULAR,,,,,0,0,0,,0,,0,,0,
5924,8620,APARTMENT_GROUP,APARTMENT_GROUP,,FOR_SALE,BUY_REGULAR,,,,,0,0,0,,0,,0,,0,
5925,1435,APARTMENT_GROUP,APARTMENT_GROUP,,FOR_SALE,BUY_REGULAR,,,,,0,0,0,,0,,0,,0,
5926,8770,APARTMENT_GROUP,APARTMENT_GROUP,,FOR_SALE,BUY_REGULAR,,,,,0,0,0,,0,,0,,0,
5927,1932,APARTMENT,APARTMENT,269000.0,FOR_SALE,BUY_REGULAR,1.0,55.0,0.0,USA_HYPER_EQUIPPED,0,0,1,15.0,0,,0,,0,AS_NEW
5928,1000,APARTMENT,APARTMENT,270000.0,FOR_SALE,BUY_REGULAR,2.0,72.0,0.0,USA_HYPER_EQUIPPED,1,0,1,5.0,0,,0,2.0,0,GOOD
5929,1050,APARTMENT,APARTMENT,270000.0,FOR_SALE,BUY_REGULAR,1.0,60.0,0.0,INSTALLED,0,0,1,10.0,0,,0,,0,TO_RENOVATE
5930,1932,APARTMENT,APARTMENT,270000.0,FOR_SALE,BUY_REGULAR,2.0,90.0,0.0,INSTALLED,0,0,1,6.0,0,,0,,0,GOOD
5931,5590,APARTMENT_GROUP,APARTMENT_GROUP,,FOR_SALE,BUY_REGULAR,,,,,0,0,0,,0,,0,,0,
5932,1000,APARTMENT_GROUP,APARTMENT_GROUP,,FOR_SALE,BUY_REGULAR,,,,,0,0,0,,0,,0,,0,
5933,2830,APARTMENT_GROUP,APARTMENT_GROUP,,FOR_SALE,BUY_REGULAR,,,,,0,0,0,,0,,0,,0,
5934,1000,APARTMENT,APARTMENT,275000.0,FOR_SALE,BUY_REGULAR,2.0,82.0,0.0,USA_HYPER_EQUIPPED,0,0,1,2.0,0,,0,2.0,0,AS_NEW
5935,1050,APARTMENT,DUPLEX,275000.0,FOR_SALE,BUY_REGULAR,2.0,78.0,0.0,USA_INSTALLED,0,0,1,2.0,0,,0,2.0,0,AS_NEW
5936,1081,APARTMENT_GROUP,APARTMENT_GROUP,,FOR_SALE,BUY_REGULAR,,,,,0,0,0,,0,,0,,0,
5937,2060,APARTMENT_GROUP,APARTMENT_GROUP,,FOR_SALE,BUY_REGULAR,,,,,0,0,0,,0,,0,,0,
5938,2460,APARTMENT_GROUP,APARTMENT_GROUP,,FOR_SALE,BUY_REGULAR,,,,,0,0,0,,0,,0,,0,
5939,4520,APARTMENT,DUPLEX,275000.0,FOR_SALE,BUY_REGULAR,3.0,132.0,0.0,INSTALLED,0,0,1,64.0,0,,0,4.0,0,AS_NEW
5940,5000,APARTMENT_GROUP,APARTMENT_GROUP,,FOR_SALE,BUY_REGULAR,,,,,0,0,0,,0,,0,,0,
5941,9040,APARTMENT,APARTMENT,275000.0,FOR_SALE,BUY_REGULAR,2.0,80.0,0.0,INSTALLED,0,0,1,9.0,0,,0,2.0,0,GOOD
5942,9052,APARTMENT_GROUP,APARTMENT_GROUP,,FOR_SALE,BUY_REGULAR,,,,,0,0,0,,0,,0,,0,
5943,3840,APARTMENT_GROUP,APARTMENT_GROUP,,FOR_SALE,BUY_REGULAR,,,,,0,0,0,,0,,0,,0,
5944,1630,APARTMENT,APARTMENT,278000.0,FOR_SALE,BUY_REGULAR,2.0,104.0,0.0,NOT_INSTALLED,0,0,1,,0,,0,2.0,0,TO_BE_DONE_UP
5945,1070,APARTMENT_GROUP,APARTMENT_GROUP,,FOR_SALE,BUY_REGULAR,,,,,0,0,0,,0,,0,,0,
5946,1800,APARTMENT,DUPLEX,279000.0,FOR_SALE,BUY_REGULAR,3.0,140.0,0.0,INSTALLED,0,0,0,,0,,0,3.0,0,GOOD
5947,2300,APARTMENT_GROUP,APARTMENT_GROUP,,FOR_SALE,BUY_REGULAR,,,,,0,0,0,,0,,0,,0,
5948,2930,APARTMENT_GROUP,APARTMENT_GROUP,,FOR_SALE,BUY_REGULAR,,,,,0,0,0,,0,,0,,0,
5949,4590,APARTMENT,APARTMENT,279000.0,FOR_SALE,BUY_REGULAR,2.0,177.0,0.0,SEMI_EQUIPPED,0,0,1,3.0,0,,0,2.0,0,TO_BE_DONE_UP
5950,9000,APARTMENT,APARTMENT,279000.0,FOR_SALE,BUY_REGULAR,2.0,78.0,0.0,HYPER_EQUIPPED,0,0,1,7.0,0,,0,2.0,0,GOOD
5951,9000,APARTMENT_GROUP,APARTMENT_GROUP,,FOR_SALE,BUY_REGULAR,,,,,0,0,0,,0,,0,,0,
5952,01340,APARTMENT_GROUP,APARTMENT_GROUP,,FOR_SALE,BUY_REGULAR,,,,,0,0,0,,0,,0,,0,
5953,2220,APARTMENT_GROUP,APARTMENT_GROUP,,FOR_SALE,BUY_REGULAR,,,,,0,0,0,,0,,0,,0,
5954,1420,APARTMENT_GROUP,APARTMENT_GROUP,,FOR_SALE,BUY_REGULAR,,,,,0,0,0,,0,,0,,0,
5955,9800,APARTMENT_GROUP,APARTMENT_GROUP,,FOR_SALE,BUY_REGULAR,,,,,0,0,0,,0,,0,,0,
5956,9260,APARTMENT_GROUP,APARTMENT_GROUP,,FOR_SALE,BUY_REGULAR,,,,,0,0,0,,0,,0,,0,
5957,2260,APARTMENT_GROUP,APARTMENT_GROUP,,FOR_SALE,BUY_REGULAR,,,,,0,0,0,,0,,0,,0,
5958,2260,APARTMENT_GROUP,APARTMENT_GROUP,,FOR_SALE,BUY_REGULAR,,,,,0,0,0,,0,,0,,0,
5959,9000,APARTMENT_GROUP,APARTMENT_GROUP,,FOR_SALE,BUY_REGULAR,,,,,0,0,0,,0,,0,,0,
5960,1140,APARTMENT_GROUP,APARTMENT_GROUP,,FOR_SALE,BUY_REGULAR,,,,,0,0,0,,0,,0,,0,
5961,1340,APARTMENT,APARTMENT,290000.0,FOR_SALE,BUY_REGULAR,1.0,59.0,0.0,USA_HYPER_EQUIPPED,0,0,1,4.0,0,,0,,0,AS_NEW
5962,1630,APARTMENT,APARTMENT,290000.0,FOR_SALE,BUY_REGULAR,2.0,106.0,0.0,NOT_INSTALLED,0,0,1,,0,,0,2.0,0,TO_BE_DONE_UP
5963,8370,APARTMENT_GROUP,APARTMENT_GROUP,,FOR_SALE,BUY_REGULAR,,,,,0,0,0,,0,,0,,0,
5964,1400,APARTMENT_GROUP,APARTMENT_GROUP,,FOR_SALE,BUY_REGULAR,,,,,0,0,0,,0,,0,,0,
5965,8770,APARTMENT_GROUP,APARTMENT_GROUP,,FOR_SALE,BUY_REGULAR,,,,,0,0,0,,0,,0,,0,
5966,6900,APARTMENT_GROUP,APARTMENT_GROUP,,FOR_SALE,BUY_REGULAR,,,,,0,0,0,,0,,0,,0,
5967,1040,APARTMENT,APARTMENT,295000.0,FOR_SALE,BUY_REGULAR,2.0,95.0,0.0,HYPER_EQUIPPED,0,0,1,6.0,0,,0,2.0,0,AS_NEW
5968,1050,APARTMENT,APARTMENT,295000.0,FOR_SALE,BUY_REGULAR,2.0,71.0,0.0,INSTALLED,0,0,1,10.0,0,,0,2.0,0,GOOD
5969,1180,APARTMENT_GROUP,APARTMENT_GROUP,,FOR_SALE,BUY_REGULAR,,,,,0,0,0,,0,,0,,0,
5970,1180,APARTMENT_GROUP,APARTMENT_GROUP,,FOR_SALE,BUY_REGULAR,,,,,0,0,0,,0,,0,,0,
5971,1180,APARTMENT_GROUP,APARTMENT_GROUP,,FOR_SALE,BUY_REGULAR,,,,,0,0,0,,0,,0,,0,
5972,2980,APARTMENT_GROUP,APARTMENT_GROUP,,FOR_SALE,BUY_REGULAR,,,,,0,0,0,,0,,0,,0,
5973,5100,APARTMENT_GROUP,APARTMENT_GROUP,,FOR_SALE,BUY_REGULAR,,,,,0,0,0,,0,,0,,0,
5974,9000,APARTMENT_GROUP,APARTMENT_GROUP,,FOR_SALE,BUY_REGULAR,,,,,0,0,0,,0,,0,,0,
5975,1120,APARTMENT_GROUP,APARTMENT_GROUP,,FOR_SALE,BUY_REGULAR,,,,,0,0,0,,0,,0,,0,
5976,9040,APARTMENT_GROUP,APARTMENT_GROUP,,FOR_SALE,BUY_REGULAR,,,,,0,0,0,,0,,0,,0,
5977,9255,APARTMENT_GROUP,APARTMENT_GROUP,,FOR_SALE,BUY_REGULAR,,,,,0,0,0,,0,,0,,0,
5978,1140,APARTMENT,APARTMENT,299000.0,FOR_SALE,BUY_REGULAR,2.0,85.0,0.0,USA_HYPER_EQUIPPED,0,0,1,,0,,0,,0,GOOD
5979,2000,APARTMENT_GROUP,APARTMENT_GROUP,,FOR_SALE,BUY_REGULAR,,,,,0,0,0,,0,,0,,0,
5980,8000,APARTMENT_GROUP,APARTMENT_GROUP,,FOR_SALE,BUY_REGULAR,,,,,0,0,0,,0,,0,,0,
5981,8200,APARTMENT_GROUP,APARTMENT_GROUP,,FOR_SALE,BUY_REGULAR,,,,,0,0,0,,0,,0,,0,
5982,8200,APARTMENT_GROUP,APARTMENT_GROUP,,FOR_SALE,BUY_REGULAR,,,,,0,0,0,,0,,0,,0,
5983,1190,APARTMENT,TRIPLEX,300000.0,FOR_SALE,BUY_REGULAR,3.0,130.0,0.0,SEMI_EQUIPPED,0,0,1,26.0,0,,0,2.0,0,TO_BE_DONE_UP
5984,1700,APARTMENT,APARTMENT,300000.0,FOR_SALE,BUY_REGULAR,3.0,122.0,0.0,INSTALLED,0,0,1,11.0,0,,0,,0,GOOD
5985,1060,APARTMENT_GROUP,APARTMENT_GROUP,,FOR_SALE,BUY_REGULAR,,,,,0,0,0,,0,,0,,0,
5986,3118,APARTMENT_GROUP,APARTMENT_GROUP,,FOR_SALE,BUY_REGULAR,,,,,0,0,0,,0,,0,,0,
5987,8490,APARTMENT_GROUP,APARTMENT_GROUP,,FOR_SALE,BUY_REGULAR,,,,,0,0,0,,0,,0,,0,
5988,2440,APARTMENT_GROUP,APARTMENT_GROUP,,FOR_SALE,BUY_REGULAR,,,,,0,0,0,,0,,0,,0,
5989,2550,APARTMENT_GROUP,APARTMENT_GROUP,,FOR_SALE,BUY_REGULAR,,,,,0,0,0,,0,,0,,0,
5990,2550,APARTMENT_GROUP,APARTMENT_GROUP,,FOR_SALE,BUY_REGULAR,,,,,0,0,0,,0,,0,,0,
5991,8200,APARTMENT_GROUP,APARTMENT_GROUP,,FOR_SALE,BUY_REGULAR,,,,,0,0,0,,0,,0,,0,
5992,9000,APARTMENT_GROUP,APARTMENT_GROUP,,FOR_SALE,BUY_REGULAR,,,,,0,0,0,,0,,0,,0,
5993,9000,APARTMENT_GROUP,APARTMENT_GROUP,,FOR_SALE,BUY_REGULAR,,,,,0,0,0,,0,,0,,0,
5994,8370,APARTMENT_GROUP,APARTMENT_GROUP,,FOR_SALE,BUY_REGULAR,,,,,0,0,0,,0,,0,,0,
5995,9820,APARTMENT_GROUP,APARTMENT_GROUP,,FOR_SALE,BUY_REGULAR,,,,,0,0,0,,0,,0,,0,
5996,2800,APARTMENT_GROUP,APARTMENT_GROUP,,FOR_SALE,BUY_REGULAR,,,,,0,0,0,,0,,0,,0,
5997,1440,APARTMENT,PENTHOUSE,320000.0,FOR_SALE,BUY_REGULAR,3.0,103.0,0.0,USA_HYPER_EQUIPPED,0,0,1,34.0,0,,0,2.0,0,AS_NEW
5998,2200,APARTMENT_GROUP,APARTMENT_GROUP,,FOR_SALE,BUY_REGULAR,,,,,0,0,0,,0,,0,,0,
5999,3000,APARTMENT_GROUP,APARTMENT_GROUP,,FOR_SALE,BUY_REGULAR,,,,,0,0,0,,0,,0,,0,
6000,3360,APARTMENT_GROUP,APARTMENT_GROUP,,FOR_SALE,BUY_REGULAR,,,,,0,0,0,,0,,0,,0,
6001,1050,APARTMENT,APARTMENT,325000.0,FOR_SALE,BUY_REGULAR,2.0,74.0,0.0,HYPER_EQUIPPED,1,0,1,4.0,0,,0,2.0,0,AS_NEW
6002,2220,APARTMENT_GROUP,APARTMENT_GROUP,,FOR_SALE,BUY_REGULAR,,,,,0,0,0,,0,,0,,0,
6003,4460,APARTMENT,APARTMENT,325000.0,FOR_SALE,BUY_REGULAR,2.0,216.0,0.0,NOT_INSTALLED,0,0,1,,1,80000.0,0,,0,AS_NEW
6004,5100,APARTMENT_GROUP,APARTMENT_GROUP,,FOR_SALE,BUY_REGULAR,,,,,0,0,0,,0,,0,,0,
6005,8210,APARTMENT_GROUP,APARTMENT_GROUP,,FOR_SALE,BUY_REGULAR,,,,,0,0,0,,0,,0,,0,
6006,1000,APARTMENT,APARTMENT,329000.0,FOR_SALE,BUY_REGULAR,2.0,90.0,0.0,INSTALLED,0,0,0,,0,,0,4.0,0,TO_BE_DONE_UP
6007,1180,APARTMENT_GROUP,APARTMENT_GROUP,,FOR_SALE,BUY_REGULAR,,,,,0,0,0,,0,,0,,0,
6008,8370,APARTMENT,APARTMENT,330000.0,FOR_SALE,BUY_REGULAR,2.0,86.0,0.0,INSTALLED,1,0,1,,0,,0,2.0,0,GOOD
6009,3212,APARTMENT_GROUP,APARTMENT_GROUP,,FOR_SALE,BUY_REGULAR,,,,,0,0,0,,0,,0,,0,
6010,6700,APARTMENT_GROUP,APARTMENT_GROUP,,FOR_SALE,BUY_REGULAR,,,,,0,0,0,,0,,0,,0,
6011,1000,APARTMENT_GROUP,APARTMENT_GROUP,,FOR_SALE,BUY_REGULAR,,,,,0,0,0,,0,,0,,0,
6012,1000,APARTMENT,APARTMENT,335000.0,FOR_SALE,BUY_REGULAR,2.0,86.0,0.0,HYPER_EQUIPPED,1,0,0,,0,,0,2.0,0,AS_NEW
6013,1070,APARTMENT_GROUP,APARTMENT_GROUP,,FOR_SALE,BUY_REGULAR,,,,,0,0,0,,0,,0,,0,
6014,1000,APARTMENT_GROUP,APARTMENT_GROUP,,FOR_SALE,BUY_REGULAR,,,,,0,0,0,,0,,0,,0,
6015,1000,APARTMENT_GROUP,APARTMENT_GROUP,,FOR_SALE,BUY_REGULAR,,,,,0,0,0,,0,,0,,0,
6016,9810,APARTMENT_GROUP,APARTMENT_GROUP,,FOR_SALE,BUY_REGULAR,,,,,0,0,0,,0,,0,,0,
6017,9810,APARTMENT_GROUP,APARTMENT_GROUP,,FOR_SALE,BUY_REGULAR,,,,,0,0,0,,0,,0,,0,
6018,1030,APARTMENT,APARTMENT,340000.0,FOR_SALE,BUY_REGULAR,2.0,100.0,0.0,HYPER_EQUIPPED,0,1,1,3.0,0,,0,2.0,0,GOOD
6019,1140,APARTMENT_GROUP,APARTMENT_GROUP,,FOR_SALE,BUY_REGULAR,,,,,0,0,0,,0,,0,,0,
6020,1140,APARTMENT,APARTMENT,340000.0,FOR_SALE,BUY_REGULAR,2.0,85.0,0.0,USA_HYPER_EQUIPPED,1,0,1,10.0,0,,0,2.0,0,AS_NEW
6021,1140,APARTMENT_GROUP,APARTMENT_GROUP,,FOR_SALE,BUY_REGULAR,,,,,0,0,0,,0,,0,,0,
6022,8200,APARTMENT_GROUP,APARTMENT_GROUP,,FOR_SALE,BUY_REGULAR,,,,,0,0,0,,0,,0,,0,
6023,8670,APARTMENT_GROUP,APARTMENT_GROUP,,FOR_SALE,BUY_REGULAR,,,,,0,0,0,,0,,0,,0,
6024,9600,APARTMENT_GROUP,APARTMENT_GROUP,,FOR_SALE,BUY_REGULAR,,,,,0,0,0,,0,,0,,0,
6025,2160,APARTMENT_GROUP,APARTMENT_GROUP,,FOR_SALE,BUY_REGULAR,,,,,0,0,0,,0,,0,,0,
6026,2830,APARTMENT,SERVICE_FLAT,343000.0,FOR_SALE,BUY_REGULAR,1.0,117.0,0.0,INSTALLED,0,0,1,5.0,0,,0,2.0,1,GOOD
6027,1040,APARTMENT,APARTMENT,345000.0,FOR_SALE,BUY_REGULAR,2.0,85.0,0.0,USA_SEMI_EQUIPPED,0,0,1,2.0,0,,0,,0,AS_NEW
6028,1180,APARTMENT,APARTMENT,345000.0,FOR_SALE,BUY_REGULAR,2.0,75.0,0.0,INSTALLED,0,0,1,8.0,0,,0,2.0,0,AS_NEW
6029,1200,APARTMENT,APARTMENT,345000.0,FOR_SALE,BUY_REGULAR,3.0,100.0,0.0,USA_HYPER_EQUIPPED,0,0,1,14.0,0,,0,3.0,0,AS_NEW
6030,1410,APARTMENT_GROUP,APARTMENT_GROUP,,FOR_SALE,BUY_REGULAR,,,,,0,0,0,,0,,0,,0,
6031,1410,APARTMENT_GROUP,APARTMENT_GROUP,,FOR_SALE,BUY_REGULAR,,,,,0,0,0,,0,,0,,0,
6032,1410,APARTMENT_GROUP,APARTMENT_GROUP,,FOR_SALE,BUY_REGULAR,,,,,0,0,0,,0,,0,,0,
6033,2200,APARTMENT_GROUP,APARTMENT_GROUP,,FOR_SALE,BUY_REGULAR,,,,,0,0,0,,0,,0,,0,
6034,8870,APARTMENT_GROUP,APARTMENT_GROUP,,FOR_SALE,BUY_REGULAR,,,,,0,0,0,,0,,0,,0,
6035,8870,APARTMENT_GROUP,APARTMENT_GROUP,,FOR_SALE,BUY_REGULAR,,,,,0,0,0,,0,,0,,0,
6036,1180,APARTMENT,APARTMENT,349000.0,FOR_SALE,BUY_REGULAR,2.0,93.0,0.0,INSTALLED,0,0,1,7.0,0,,0,2.0,0,GOOD
6037,9000,APARTMENT_GROUP,APARTMENT_GROUP,,FOR_SALE,BUY_REGULAR,,,,,0,0,0,,0,,0,,0,
6038,9300,APARTMENT,DUPLEX,349000.0,FOR_SALE,BUY_REGULAR,1.0,125.0,0.0,INSTALLED,0,1,1,,0,,0,2.0,0,GOOD
6039,1180,APARTMENT,APARTMENT,350000.0,FOR_SALE,BUY_REGULAR,2.0,107.0,0.0,USA_SEMI_EQUIPPED,0,0,1,10.0,0,,0,2.0,0,GOOD
6040,1200,APARTMENT,APARTMENT,350000.0,FOR_SALE,BUY_REGULAR,3.0,106.0,0.0,HYPER_EQUIPPED,0,0,1,28.0,0,,0,2.0,0,JUST_RENOVATED
6041,8000,APARTMENT_GROUP,APARTMENT_GROUP,,FOR_SALE,BUY_REGULAR,,,,,0,0,0,,0,,0,,0,
6042,9090,APARTMENT_GROUP,APARTMENT_GROUP,,FOR_SALE,BUY_REGULAR,,,,,0,0,0,,0,,0,,0,
6043,9052,APARTMENT_GROUP,APARTMENT_GROUP,,FOR_SALE,BUY_REGULAR,,,,,0,0,0,,0,,0,,0,
6044,1030,APARTMENT_GROUP,APARTMENT_GROUP,,FOR_SALE,BUY_REGULAR,,,,,0,0,0,,0,,0,,0,
6045,8770,APARTMENT_GROUP,APARTMENT_GROUP,,FOR_SALE,BUY_REGULAR,,,,,0,0,0,,0,,0,,0,
6046,1933,APARTMENT_GROUP,APARTMENT_GROUP,,FOR_SALE,BUY_REGULAR,,,,,0,0,0,,0,,0,,0,
6047,9300,APARTMENT_GROUP,APARTMENT_GROUP,,FOR_SALE,BUY_REGULAR,,,,,0,0,0,,0,,0,,0,
6048,2800,APARTMENT,LOFT,364900.0,FOR_SALE,BUY_REGULAR,1.0,137.0,0.0,USA_HYPER_EQUIPPED,0,0,1,46.0,0,,0,2.0,0,GOOD
6049,1180,APARTMENT_GROUP,APARTMENT_GROUP,,FOR_SALE,BUY_REGULAR,,,,,0,0,0,,0,,0,,0,
6050,2000,APARTMENT_GROUP,APARTMENT_GROUP,,FOR_SALE,BUY_REGULAR,,,,,0,0,0,,0,,0,,0,
6051,4500,APARTMENT,PENTHOUSE,369000.0,FOR_SALE,BUY_REGULAR,4.0,222.0,0.0,INSTALLED,0,0,1,7.0,0,,0,,0,JUST_RENOVATED
